 ,Area,Mean,Min,Max,X,Y,Circ.,Slice,AR,Round,Solidity
935,192.853,0.000,0,0,213.487,342.986,0.868,1,1.335,0.749,0.977
936,146.213,0.000,0,0,704.192,340.159,0.870,1,1.242,0.805,0.973
937,268.031,0.998,0,255,833.457,344.195,0.874,1,1.143,0.875,0.971
938,182.727,0.073,0,255,61.200,341.663,0.751,1,1.696,0.590,0.940
939,219.189,0.122,0,255,182.113,344.257,0.869,1,1.041,0.960,0.971
940,124.284,0.646,0,255,431.562,342.297,0.882,1,1.187,0.842,0.972
941,247.046,0.000,0,0,517.802,346.366,0.731,1,1.281,0.780,0.905
942,186.557,1.362,0,255,442.820,343.338,0.867,1,1.183,0.845,0.968
943,233.668,0.000,0,0,104.458,344.309,0.846,1,1.315,0.761,0.966
944,241.958,0.553,0,255,154.713,344.370,0.890,1,1.095,0.913,0.978
945,124.127,1.078,0,255,436.235,343.257,0.863,1,1.268,0.788,0.971
946,270.392,0.297,0,255,130.913,346.308,0.874,1,1.102,0.907,0.973
947,209.431,1.405,0,255,572.629,345.203,0.857,1,1.242,0.805,0.972
948,240.961,0.611,0,255,656.121,345.329,0.889,1,1.137,0.880,0.976
949,219.294,0.793,0,255,801.608,344.438,0.891,1,1.126,0.888,0.975
950,206.283,3.826,0,255,323.165,345.759,0.899,1,1.127,0.887,0.977
951,301.240,0.133,0,255,549.962,346.314,0.823,1,1.491,0.670,0.970
952,178.688,0.749,0,255,731.383,345.302,0.877,1,1.227,0.815,0.972
953,133.832,2.199,0,255,348.131,343.671,0.851,1,1.322,0.756,0.960
954,144.272,1.298,0,255,765.408,344.384,0.843,1,1.216,0.822,0.963
955,274.222,6.049,0,255,269.668,350.424,0.557,1,1.286,0.778,0.878
956,310.736,2.067,0,255,296.089,350.203,0.822,1,1.413,0.708,0.970
957,261.893,1.073,0,255,243.834,350.358,0.857,1,1.335,0.749,0.973
958,239.282,0.447,0,255,448.559,349.399,0.862,1,1.201,0.832,0.967
959,285.921,1.029,0,255,579.722,351.727,0.859,1,1.080,0.926,0.972
960,139.655,0.958,0,255,251.171,348.207,0.875,1,1.213,0.825,0.965
961,196.525,0.953,0,255,596.530,347.891,0.834,1,1.521,0.657,0.974
962,210.742,0.190,0,255,40.339,350.229,0.860,1,1.136,0.880,0.967
963,213.470,0.063,0,255,62.264,351.025,0.832,1,1.374,0.728,0.958
964,134.619,15.304,0,255,352.239,348.431,0.856,1,1.055,0.948,0.956
965,273.488,0.342,0,255,477.574,350.250,0.886,1,1.096,0.912,0.978
966,160.378,2.336,0,255,827.100,349.479,0.856,1,1.276,0.784,0.969
967,129.897,0.000,0,0,201.331,349.290,0.872,1,1.202,0.832,0.965
968,204.971,0.065,0,255,186.812,351.628,0.821,1,1.313,0.761,0.955
969,228.894,0.584,0,255,423.309,351.084,0.891,1,1.077,0.928,0.974
970,274.379,0.244,0,255,635.115,351.507,0.869,1,1.141,0.877,0.972
971,283.928,0.613,0,255,498.262,353.292,0.857,1,1.050,0.952,0.967
972,217.510,1.353,0,255,536.364,352.011,0.880,1,1.206,0.829,0.975
973,226.481,0.059,0,255,193.361,354.402,0.845,1,1.275,0.784,0.963
974,158.385,0.000,0,0,863.882,353.755,0.652,1,1.846,0.542,0.753
975,255.440,0.209,0,255,50.059,355.666,0.865,1,1.319,0.758,0.975
976,154.188,0.000,0,0,687.604,352.607,0.901,1,1.140,0.877,0.974
977,129.740,0.000,0,0,213.382,351.630,0.890,1,1.089,0.918,0.972
978,168.090,21.250,0,255,356.415,354.277,0.873,1,1.136,0.881,0.970
979,207.699,13.913,0,255,402.272,354.384,0.878,1,1.207,0.828,0.968
980,178.950,1.271,0,255,813.035,353.087,0.883,1,1.234,0.810,0.974
981,226.691,0.000,0,0,88.545,355.019,0.774,1,1.602,0.624,0.942
982,237.341,0.620,0,255,154.088,354.834,0.855,1,1.212,0.825,0.968
983,187.921,1.637,0,255,729.065,354.374,0.883,1,1.197,0.836,0.974
984,170.713,0.392,0,255,676.616,355.371,0.844,1,1.376,0.727,0.969
985,209.273,0.128,0,255,206.837,356.191,0.849,1,1.210,0.826,0.962
986,226.901,23.938,0,255,348.020,357.711,0.829,1,1.410,0.709,0.966
987,158.752,0.421,0,255,666.571,355.032,0.888,1,1.172,0.853,0.972
988,212.788,0.251,0,255,453.260,356.998,0.870,1,1.159,0.863,0.969
989,207.490,0.838,0,255,238.415,357.781,0.863,1,1.322,0.757,0.974
990,257.434,21.618,0,255,369.951,358.244,0.868,1,1.147,0.872,0.970
991,152.456,0.175,0,255,413.218,356.459,0.884,1,1.200,0.833,0.972
992,210.218,0.636,0,255,844.310,357.711,0.894,1,1.073,0.932,0.976
993,229.524,0.350,0,255,14.538,359.658,0.785,1,1.347,0.742,0.941
994,191.751,1.884,0,255,780.274,358.038,0.877,1,1.156,0.865,0.972
995,229.996,6.398,0,255,277.807,359.466,0.857,1,1.218,0.821,0.966
996,306.329,0.568,0,255,621.795,361.272,0.859,1,1.389,0.720,0.974
997,133.150,0.100,0,255,176.246,356.319,0.877,1,1.181,0.847,0.965
998,369.179,4.421,0,255,549.235,362.367,0.846,1,1.468,0.681,0.978
999,147.945,0.271,0,255,717.287,358.816,0.828,1,1.376,0.727,0.963
1000,249.670,3.483,0,255,285.748,363.001,0.861,1,1.260,0.793,0.967
1001,160.168,0.000,0,0,218.455,360.988,0.893,1,1.188,0.842,0.975
1002,333.872,2.003,0,255,432.758,365.654,0.848,1,1.269,0.788,0.968
1003,153.401,0.698,0,255,681.551,360.002,0.860,1,1.320,0.757,0.966
1004,172.812,0.155,0,255,120.857,361.143,0.887,1,1.094,0.914,0.971
1005,213.680,1.816,0,255,326.370,362.604,0.851,1,1.093,0.915,0.964
1006,190.964,26.481,0,255,377.973,362.112,0.823,1,1.339,0.747,0.964
1007,173.494,0.540,0,255,505.470,361.263,0.874,1,1.255,0.797,0.969
1008,205.391,0.456,0,255,670.378,362.875,0.883,1,1.049,0.953,0.972
1009,314.094,0.298,0,255,151.204,365.161,0.813,1,1.034,0.967,0.959
1010,232.724,1.552,0,255,268.122,364.674,0.879,1,1.223,0.818,0.976
1011,185.088,1.012,0,255,36.690,363.709,0.866,1,1.220,0.820,0.966
1012,222.809,0.600,0,255,483.302,364.581,0.852,1,1.122,0.891,0.967
1013,170.713,6.896,0,255,358.071,363.261,0.894,1,1.110,0.901,0.972
1014,261.106,0.512,0,255,718.768,364.997,0.771,1,1.214,0.824,0.935
1015,134.672,4.371,0,255,384.361,364.773,0.846,1,1.406,0.711,0.962
1016,195.371,0.000,0,0,194.970,365.086,0.892,1,1.142,0.876,0.976
1017,246.050,0.000,0,0,520.111,366.035,0.893,1,1.032,0.969,0.976
1018,230.678,0.406,0,255,207.649,365.500,0.876,1,1.166,0.858,0.977
1019,204.971,0.457,0,255,568.232,364.786,0.891,1,1.151,0.868,0.977
1020,249.565,0.268,0,255,44.879,366.967,0.884,1,1.101,0.908,0.973
1021,192.800,0.139,0,255,84.730,367.584,0.775,1,1.645,0.608,0.956
1022,171.867,2.647,0,255,333.568,365.531,0.828,1,1.245,0.803,0.963
1023,348.299,1.152,0,255,688.583,367.430,0.795,1,1.250,0.800,0.948
1024,136.560,0.098,0,255,607.203,364.253,0.850,1,1.247,0.802,0.962
1025,104.610,0.000,0,0,863.951,365.585,0.698,1,1.297,0.771,0.764
1026,265.303,0.403,0,255,444.839,370.189,0.836,1,1.462,0.684,0.968
1027,266.825,0.602,0,255,647.936,368.507,0.888,1,1.071,0.933,0.977
1028,151.512,0.177,0,255,471.439,366.582,0.871,1,1.212,0.825,0.971
1029,319.445,0.544,0,255,607.842,369.928,0.746,1,1.200,0.834,0.926
1030,211.582,0.253,0,255,168.382,368.545,0.814,1,1.167,0.857,0.957
1031,232.882,0.345,0,255,124.139,370.044,0.865,1,1.227,0.815,0.971
1032,227.530,1.176,0,255,136.863,369.351,0.904,1,1.013,0.987,0.977
1033,269.815,4.859,0,255,314.392,370.186,0.880,1,1.205,0.830,0.977
1034,120.034,0.334,0,255,529.153,367.062,0.886,1,1.214,0.824,0.969
1035,257.067,0.989,0,255,851.503,371.343,0.891,1,1.150,0.869,0.978
1036,314.303,0.128,0,255,580.179,371.875,0.889,1,1.058,0.945,0.979
1037,257.486,24.004,0,255,347.474,372.184,0.859,1,1.360,0.735,0.973
1038,138.711,1.061,0,255,4.140,371.686,0.658,1,1.836,0.545,0.750
1039,255.493,9.373,0,255,336.700,372.756,0.834,1,1.049,0.954,0.958
1040,143.380,2.333,0,255,304.711,371.243,0.892,1,1.267,0.789,0.974
1041,251.558,0.053,0,255,34.065,373.939,0.840,1,1.312,0.762,0.969
1042,211.005,0.634,0,255,751.208,371.193,0.824,1,1.352,0.740,0.961
1043,179.842,1.265,0,255,291.182,372.037,0.884,1,1.093,0.915,0.973
1044,169.139,0.791,0,255,437.877,374.150,0.852,1,1.184,0.844,0.968
1045,284.085,0.848,0,255,479.576,375.058,0.849,1,1.231,0.813,0.968
1046,121.871,0.000,0,0,698.245,372.021,0.850,1,1.197,0.835,0.957
1047,375.685,0.819,0,255,791.828,375.743,0.801,1,1.323,0.756,0.957
1048,138.764,0.771,0,255,655.300,373.104,0.846,1,1.241,0.806,0.953
1049,252.240,0.053,0,255,706.435,376.544,0.832,1,1.423,0.703,0.968
1050,140.075,0.000,0,0,25.772,373.952,0.830,1,1.157,0.864,0.962
1051,165.887,0.484,0,255,11.652,375.086,0.898,1,1.150,0.869,0.974
1052,275.429,0.340,0,255,51.843,376.269,0.846,1,1.101,0.908,0.968
1053,279.940,0.000,0,0,541.807,376.965,0.899,1,1.179,0.848,0.982
1054,243.217,0.385,0,255,117.818,380.283,0.870,1,1.269,0.788,0.975
1055,173.756,0.385,0,255,271.991,377.290,0.880,1,1.328,0.753,0.975
1056,144.220,10.204,0,255,500.956,377.216,0.897,1,1.052,0.950,0.977
1057,348.876,0.997,0,255,555.043,381.167,0.750,1,1.286,0.778,0.929
1058,141.911,0.094,0,255,234.270,378.132,0.866,1,1.297,0.771,0.967
1059,247.886,0.108,0,255,661.167,380.498,0.878,1,1.228,0.814,0.974
1060,274.747,0.000,0,0,213.587,382.112,0.868,1,1.286,0.777,0.976
1061,232.986,0.976,0,255,612.156,379.549,0.826,1,1.304,0.767,0.958
1062,212.211,0.000,0,0,202.363,381.127,0.879,1,1.224,0.817,0.976
1063,653.946,0.348,0,255,508.047,388.486,0.782,1,1.242,0.805,0.951
1064,251.821,0.531,0,255,67.387,381.946,0.843,1,1.075,0.930,0.964
1065,269.553,13.698,0,255,254.662,382.879,0.846,1,1.449,0.690,0.977
1066,352.339,1.405,0,255,755.511,382.476,0.877,1,1.198,0.835,0.978
1067,257.172,0.208,0,255,144.813,382.386,0.855,1,1.134,0.882,0.969
1068,221.917,0.301,0,255,171.332,382.949,0.875,1,1.238,0.808,0.975
1069,288.859,0.232,0,255,531.250,383.430,0.879,1,1.137,0.879,0.978
1070,204.027,0.852,0,255,267.244,383.443,0.862,1,1.188,0.841,0.967
1071,542.778,0.739,0,255,296.788,388.300,0.788,1,1.221,0.819,0.955
1072,352.181,0.152,0,255,693.800,387.248,0.807,1,1.240,0.806,0.962
1073,343.997,0.039,0,255,132.481,386.425,0.840,1,1.134,0.882,0.968
1074,293.213,5.338,0,255,350.818,386.051,0.872,1,1.298,0.770,0.978
1075,155.289,0.258,0,255,309.401,384.718,0.839,1,1.516,0.660,0.968
1076,220.081,0.304,0,255,800.252,384.943,0.846,1,1.319,0.758,0.969
1077,346.516,0.154,0,255,34.421,390.403,0.819,1,1.263,0.792,0.963
1078,248.620,0.000,0,0,591.915,387.994,0.899,1,1.114,0.898,0.978
1079,247.414,0.487,0,255,815.521,388.416,0.871,1,1.062,0.942,0.972
1080,275.114,0.195,0,255,609.530,388.156,0.873,1,1.133,0.882,0.974
1081,189.233,0.283,0,255,481.425,386.185,0.870,1,1.302,0.768,0.976
1082,173.546,0.077,0,255,575.757,387.190,0.888,1,1.050,0.952,0.971
1083,161.847,0.661,0,255,768.172,387.904,0.855,1,1.213,0.825,0.969
1084,186.819,0.000,0,0,782.007,387.846,0.851,1,1.397,0.716,0.970
1085,276.058,0.000,0,0,338.028,391.877,0.804,1,1.386,0.721,0.951
1086,222.861,0.120,0,255,630.215,388.732,0.774,1,1.370,0.730,0.943
1087,203.922,0.328,0,255,248.050,390.479,0.868,1,1.233,0.811,0.973
1088,188.603,0.000,0,0,318.163,389.836,0.892,1,1.040,0.961,0.975
1089,261.841,0.000,0,0,670.224,391.172,0.886,1,1.078,0.927,0.976
1090,590.781,0.045,0,255,178.970,398.451,0.768,1,1.175,0.851,0.952
1091,156.548,0.256,0,255,271.956,391.022,0.878,1,1.093,0.915,0.966
1092,184.668,0.145,0,255,650.396,390.671,0.860,1,1.219,0.820,0.972
1093,327.314,0.082,0,255,50.943,395.355,0.788,1,1.296,0.772,0.946
1094,266.667,0.301,0,255,151.738,393.843,0.881,1,1.194,0.838,0.975
1095,159.119,0.084,0,255,639.689,392.385,0.800,1,1.391,0.719,0.953
1096,158.542,0.000,0,0,681.528,390.904,0.828,1,1.354,0.738,0.956
1097,149.361,0.000,0,0,864.063,393.404,0.638,1,1.824,0.548,0.737
1098,188.288,0.000,0,0,547.136,394.325,0.878,1,1.294,0.773,0.974
1099,248.358,0.269,0,255,161.541,396.552,0.840,1,1.157,0.865,0.969
1100,311.051,0.258,0,255,582.371,396.408,0.897,1,1.095,0.913,0.980
1101,126.697,0.106,0,255,634.659,394.537,0.862,1,1.226,0.816,0.965
1102,280.518,0.238,0,255,466.414,396.529,0.823,1,1.130,0.885,0.961
1103,194.951,0.549,0,255,714.632,395.932,0.868,1,1.076,0.930,0.968
1104,129.845,0.000,0,0,210.737,395.363,0.888,1,1.141,0.876,0.974
1105,207.122,0.000,0,0,691.975,397.309,0.835,1,1.396,0.716,0.969
1106,135.668,0.789,0,255,771.401,395.001,0.861,1,1.312,0.762,0.966
1107,268.713,0.199,0,255,568.167,397.900,0.882,1,1.183,0.845,0.974
1108,247.519,0.270,0,255,111.895,397.928,0.849,1,1.241,0.806,0.969
1109,217.457,0.185,0,255,312.164,398.823,0.883,1,1.080,0.926,0.974
1110,260.949,2.358,0,255,490.723,399.461,0.870,1,1.088,0.919,0.973
1111,197.469,0.406,0,255,15.749,398.759,0.887,1,1.162,0.861,0.972
1112,332.298,0.121,0,255,88.672,400.822,0.768,1,1.471,0.680,0.955
1113,265.408,1.361,0,255,383.301,401.560,0.868,1,1.311,0.763,0.972
1114,159.958,3.094,0,255,768.359,399.805,0.749,1,1.406,0.711,0.919
1115,228.055,0.645,0,255,371.654,399.471,0.804,1,1.583,0.632,0.958
1116,321.911,0.000,0,0,127.599,401.458,0.813,1,1.124,0.890,0.958
1117,162.005,0.413,0,255,362.519,399.180,0.881,1,1.167,0.857,0.970
1118,174.176,0.845,0,255,395.167,399.831,0.848,1,1.555,0.643,0.970
1119,208.486,0.385,0,255,721.311,401.352,0.849,1,1.218,0.821,0.964
1120,251.296,0.905,0,255,844.968,401.163,0.884,1,1.260,0.794,0.977
1121,222.022,0.422,0,255,421.101,400.483,0.903,1,1.087,0.920,0.977
1122,280.780,0.953,0,255,533.461,403.258,0.848,1,1.246,0.802,0.969
1123,309.897,0.086,0,255,70.144,404.113,0.828,1,1.118,0.895,0.958
1124,123.812,0.108,0,255,190.991,401.089,0.840,1,1.487,0.673,0.963
1125,260.319,0.154,0,255,40.053,403.321,0.879,1,1.097,0.911,0.972
1126,157.860,0.085,0,255,60.455,401.625,0.826,1,1.186,0.843,0.950
1127,165.572,18.422,0,255,282.794,401.961,0.860,1,1.294,0.773,0.967
1128,176.012,0.380,0,255,229.366,403.347,0.866,1,1.333,0.750,0.973
1129,199.830,0.000,0,0,210.794,402.833,0.897,1,1.121,0.892,0.978
1130,259.480,0.155,0,255,625.023,403.298,0.808,1,1.087,0.920,0.958
1131,203.870,0.262,0,255,736.089,405.023,0.818,1,1.349,0.741,0.956
1132,257.067,0.000,0,0,616.426,408.219,0.808,1,1.041,0.961,0.954
1133,243.531,0.330,0,255,162.065,406.138,0.851,1,1.100,0.909,0.971
1134,262.418,0.612,0,255,446.288,407.334,0.860,1,1.246,0.802,0.972
1135,294.315,0.273,0,255,574.253,408.626,0.855,1,1.124,0.890,0.965
1136,428.672,0.125,0,255,111.379,409.622,0.826,1,1.191,0.839,0.962
1137,357.218,20.073,0,255,290.008,409.812,0.860,1,1.192,0.839,0.974
1138,317.714,1.263,0,255,501.412,409.440,0.851,1,1.099,0.910,0.966
1139,348.876,4.448,0,255,480.744,408.044,0.763,1,1.581,0.632,0.950
1140,207.175,0.194,0,255,438.697,410.147,0.833,1,1.386,0.721,0.966
1141,183.199,1.022,0,255,312.412,407.374,0.848,1,1.311,0.763,0.965
1142,134.042,0.699,0,255,336.466,407.126,0.869,1,1.230,0.813,0.969
1143,321.963,0.125,0,255,57.576,410.445,0.854,1,1.252,0.799,0.974
1144,297.673,0.315,0,255,173.878,411.214,0.844,1,1.156,0.865,0.964
1145,147.840,0.633,0,255,370.402,407.972,0.868,1,1.273,0.785,0.967
1146,285.397,0.281,0,255,822.668,410.058,0.857,1,1.201,0.832,0.970
1147,345.729,0.348,0,255,462.863,412.513,0.874,1,1.104,0.906,0.973
1148,124.022,1.618,0,255,789.372,408.448,0.882,1,1.109,0.901,0.966
1149,145.689,0.275,0,255,601.567,409.356,0.897,1,1.120,0.893,0.974
1150,146.056,0.824,0,255,565.598,410.086,0.862,1,1.256,0.796,0.964
1151,168.300,0.874,0,255,322.426,410.106,0.877,1,1.165,0.858,0.970
1152,188.656,0.355,0,255,376.282,412.745,0.819,1,1.547,0.646,0.967
1153,159.014,1.430,0,255,348.603,410.117,0.836,1,1.439,0.695,0.966
1154,182.098,0.294,0,255,703.537,411.189,0.853,1,1.019,0.981,0.967
1155,248.096,0.755,0,255,515.623,412.503,0.896,1,1.106,0.904,0.978
1156,226.901,0.118,0,255,671.278,413.309,0.876,1,1.092,0.916,0.973
1157,159.696,0.335,0,255,209.811,412.218,0.899,1,1.006,0.994,0.972
1158,269.081,12.976,0,255,419.558,413.503,0.865,1,1.295,0.772,0.976
1159,276.006,0.388,0,255,21.111,414.656,0.885,1,1.121,0.892,0.976
1160,327.472,0.858,0,255,845.202,415.298,0.854,1,1.300,0.769,0.975
1161,132.311,0.404,0,255,752.560,413.260,0.867,1,1.263,0.792,0.962
1162,193.902,0.000,0,0,774.666,415.314,0.880,1,1.203,0.832,0.974
1163,303.286,0.397,0,255,140.496,417.330,0.891,1,1.128,0.886,0.976
1164,148.154,0.722,0,255,335.029,413.227,0.835,1,1.320,0.758,0.964
1165,261.683,0.971,0,255,613.262,416.860,0.796,1,1.346,0.743,0.938
1166,128.166,0.104,0,255,370.219,415.094,0.832,1,1.548,0.646,0.964
1167,226.796,0.295,0,255,358.428,417.490,0.870,1,1.234,0.810,0.975
1168,359.107,0.633,0,255,341.346,420.151,0.853,1,1.190,0.840,0.968
1169,254.968,20.988,0,255,490.237,419.066,0.849,1,1.158,0.864,0.962
1170,198.414,0.270,0,255,78.995,417.790,0.815,1,1.283,0.780,0.957
1171,217.720,2.151,0,255,165.824,418.425,0.885,1,1.262,0.792,0.979
1172,193.377,0.277,0,255,550.066,418.716,0.785,1,1.723,0.580,0.963
1173,259.218,0.000,0,0,88.847,420.243,0.888,1,1.115,0.897,0.979
1174,346.935,0.771,0,255,577.868,422.282,0.840,1,1.219,0.820,0.967
1175,237.551,0.676,0,255,686.704,420.103,0.792,1,1.397,0.716,0.944
1176,155.132,0.259,0,255,819.086,418.616,0.872,1,1.093,0.915,0.966
1177,165.677,0.081,0,255,250.592,419.145,0.853,1,1.018,0.982,0.964
1178,292.374,6.452,0,255,271.179,422.605,0.878,1,1.348,0.742,0.977
1179,245.473,0.163,0,255,183.440,422.869,0.804,1,1.553,0.644,0.966
1180,244.318,8.651,0,255,498.779,421.961,0.856,1,1.162,0.861,0.964
1181,233.196,5.565,0,255,801.287,421.831,0.862,1,1.300,0.769,0.966
1182,276.425,1.694,0,255,626.421,423.004,0.852,1,1.165,0.858,0.965
1183,189.180,0.000,0,0,43.869,420.743,0.881,1,1.191,0.840,0.971
1184,159.172,0.336,0,255,288.923,421.421,0.901,1,1.067,0.938,0.974
1185,167.723,0.000,0,0,98.856,423.542,0.880,1,1.126,0.888,0.966
1186,127.851,0.523,0,255,217.326,421.887,0.903,1,1.123,0.891,0.972
1187,152.928,5.424,0,255,400.059,423.774,0.819,1,1.610,0.621,0.971
1188,240.121,0.669,0,255,449.469,424.407,0.900,1,1.147,0.872,0.978
1189,121.556,0.000,0,0,864.791,424.557,0.578,1,2.124,0.471,0.691
1190,184.039,0.000,0,0,749.808,424.077,0.854,1,1.263,0.792,0.965
1191,256.542,0.000,0,0,13.732,424.787,0.895,1,1.101,0.908,0.977
1192,285.921,0.374,0,255,130.248,425.961,0.851,1,1.343,0.744,0.971
1193,221.497,0.725,0,255,634.910,425.348,0.863,1,1.260,0.794,0.967
1194,204.971,0.196,0,255,257.166,426.880,0.847,1,1.479,0.676,0.975
1195,254.863,0.945,0,255,328.220,425.262,0.757,1,1.466,0.682,0.950
1196,232.514,0.000,0,0,39.116,427.729,0.882,1,1.126,0.888,0.973
1197,156.076,3.943,0,255,280.773,424.947,0.896,1,1.062,0.942,0.975
1198,141.492,0.473,0,255,730.813,425.604,0.879,1,1.194,0.838,0.970
1199,188.393,4.758,0,255,428.751,427.786,0.814,1,1.298,0.771,0.950
1200,282.196,0.901,0,255,588.502,427.999,0.874,1,1.080,0.926,0.971
1201,279.783,0.000,0,0,704.655,426.779,0.879,1,1.237,0.808,0.977
1202,176.012,1.976,0,255,466.337,426.483,0.855,1,1.159,0.863,0.967
1203,306.749,0.698,0,255,71.079,429.171,0.867,1,1.251,0.800,0.974
1204,307.326,0.827,0,255,171.030,427.792,0.852,1,1.221,0.819,0.968
1205,189.390,1.413,0,255,299.937,429.321,0.848,1,1.423,0.703,0.969
1206,232.986,0.517,0,255,607.330,428.055,0.850,1,1.392,0.719,0.971
1207,283.665,0.472,0,255,531.341,429.939,0.799,1,1.528,0.655,0.958
1208,257.539,3.013,0,255,472.146,433.306,0.881,1,1.065,0.939,0.973
1209,178.268,3.227,0,255,282.203,430.926,0.829,1,1.315,0.760,0.959
1210,180.262,0.297,0,255,844.600,433.047,0.853,1,1.429,0.700,0.972
1211,162.477,0.082,0,255,123.312,432.374,0.866,1,1.146,0.873,0.967
1212,119.143,0.112,0,255,764.650,431.044,0.866,1,1.327,0.754,0.966
1213,196.368,0.409,0,255,342.327,432.428,0.818,1,1.373,0.728,0.961
1214,170.241,0.236,0,255,756.999,432.636,0.870,1,1.149,0.871,0.969
1215,150.096,0.178,0,255,105.970,433.897,0.856,1,1.396,0.716,0.971
1216,236.344,3.000,0,255,396.946,435.514,0.880,1,1.111,0.900,0.969
1217,245.945,0.435,0,255,658.026,435.540,0.890,1,1.065,0.939,0.977
1218,198.781,0.135,0,255,179.534,434.922,0.872,1,1.294,0.773,0.972
1219,239.649,1.396,0,255,272.943,436.504,0.892,1,1.175,0.851,0.979
1220,297.883,0.898,0,255,789.041,437.264,0.882,1,1.110,0.901,0.977
1221,281.409,1.854,0,255,482.917,438.673,0.870,1,1.211,0.826,0.974
1222,219.031,0.000,0,0,117.875,437.716,0.884,1,1.131,0.885,0.970
1223,287.967,0.418,0,255,638.376,438.311,0.885,1,1.073,0.932,0.978
1224,156.076,1.886,0,255,436.956,436.038,0.851,1,1.229,0.813,0.967
1225,216.356,0.062,0,255,610.231,435.626,0.868,1,1.305,0.766,0.975
1226,293.004,0.183,0,255,322.447,439.347,0.849,1,1.162,0.861,0.961
1227,161.480,1.243,0,255,521.623,437.357,0.873,1,1.302,0.768,0.972
1228,178.215,1.126,0,255,388.759,438.251,0.859,1,1.296,0.771,0.964
1229,240.016,1.505,0,255,529.448,439.246,0.868,1,1.056,0.947,0.969
1230,230.783,1.391,0,255,575.743,439.199,0.867,1,1.244,0.804,0.972
1231,197.102,1.018,0,255,584.771,439.438,0.869,1,1.115,0.897,0.971
1232,255.703,0.209,0,255,732.721,440.300,0.879,1,1.168,0.856,0.970
1233,184.931,0.145,0,255,222.677,440.721,0.851,1,1.316,0.760,0.969
1234,271.809,0.197,0,255,129.615,442.083,0.886,1,1.107,0.904,0.976
1235,225.379,1.365,0,255,290.831,441.210,0.874,1,1.147,0.872,0.973
1236,136.403,0.098,0,255,38.408,439.878,0.868,1,1.235,0.810,0.962
1237,207.070,1.809,0,255,771.405,440.940,0.827,1,1.074,0.931,0.954
1238,188.970,0.142,0,255,380.332,440.539,0.883,1,1.008,0.992,0.971
1239,274.432,1.511,0,255,406.961,443.523,0.877,1,1.155,0.866,0.978
1240,218.874,0.244,0,255,665.572,442.035,0.882,1,1.169,0.855,0.973
1241,237.026,1.016,0,255,835.057,443.708,0.817,1,1.305,0.767,0.961
1242,259.637,0.412,0,255,46.771,444.760,0.890,1,1.142,0.876,0.977
1243,239.859,0.781,0,255,497.292,445.244,0.857,1,1.252,0.798,0.978
1244,199.620,0.201,0,255,213.093,445.781,0.845,1,1.393,0.718,0.967
1245,272.910,0.637,0,255,61.956,445.790,0.821,1,1.446,0.692,0.967
1246,216.933,0.493,0,255,764.420,446.023,0.732,1,1.701,0.588,0.932
1247,173.127,0.695,0,255,504.024,445.671,0.806,1,1.468,0.681,0.966
1248,191.856,6.764,0,255,617.935,445.508,0.866,1,1.210,0.826,0.971
1249,229.104,0.467,0,255,96.400,446.475,0.859,1,1.260,0.794,0.974
1250,219.766,0.183,0,255,308.151,444.767,0.799,1,1.535,0.651,0.963
1251,167.461,0.240,0,255,263.184,445.145,0.871,1,1.092,0.916,0.971
1252,289.174,0.139,0,255,372.354,450.027,0.808,1,1.396,0.716,0.963
1253,221.602,4.467,0,255,331.563,447.564,0.859,1,1.296,0.772,0.980
1254,185.298,0.072,0,255,186.255,446.488,0.883,1,1.186,0.843,0.973
1255,216.251,0.000,0,0,177.259,448.198,0.863,1,1.355,0.738,0.975
1256,296.414,8.214,0,255,340.329,449.159,0.856,1,1.261,0.793,0.977
1257,291.167,0.322,0,255,596.555,448.750,0.864,1,1.328,0.753,0.975
1258,203.607,1.051,0,255,628.468,446.966,0.877,1,1.131,0.884,0.972
1259,184.563,0.725,0,255,724.580,446.460,0.857,1,1.237,0.809,0.967
1260,270.812,0.099,0,255,87.884,448.972,0.832,1,1.124,0.890,0.963
1261,292.164,2.244,0,255,827.009,449.174,0.866,1,1.058,0.945,0.973
1262,175.960,0.152,0,255,385.827,447.958,0.875,1,1.110,0.901,0.965
1263,209.536,0.575,0,255,272.754,450.068,0.846,1,1.328,0.753,0.965
1264,234.875,0.171,0,255,169.040,451.410,0.863,1,1.327,0.754,0.976
1265,350.240,0.497,0,255,37.491,454.309,0.819,1,1.214,0.823,0.961
1266,302.709,0.398,0,255,700.272,452.499,0.835,1,1.363,0.734,0.964
1267,326.527,0.369,0,255,26.962,453.646,0.793,1,1.512,0.661,0.950
1268,417.445,2.500,0,255,521.196,453.220,0.803,1,1.279,0.782,0.957
1269,213.523,0.940,0,255,507.241,452.076,0.849,1,1.373,0.728,0.971
1270,208.486,2.503,0,255,284.768,450.842,0.863,1,1.061,0.942,0.966
1271,125.281,2.242,0,255,840.486,450.938,0.882,1,1.075,0.930,0.968
